!Username	ElementId	Amount	Difference
micke	6024692	50	NULL
micke	6044702	300	NULL
micke	6055309	200	NULL
micke	6055509	200	NULL
micke	6058093	50	NULL
micke	606428	50	NULL
micke	6075617	100	NULL
micke	6084571	50	NULL
minus	300801	100	NULL
minus	4264569	50	NULL
minus	4620068	100	NULL
minus	6014648	300	NULL
minus	6023209	200	NULL
minus	6036424	400	NULL
minus	6040310	100	NULL
minus	6044702	600	NULL
minus	6046943	200	NULL
minus	6047885	550	NULL
minus	6073231	200	NULL
mizar	242328	1000	NULL
mizar	4211063	600	NULL
mizar	4211065	300	NULL
mizar	4211088	200	NULL
mizar	4211194	400	NULL
mizar	4211288	1500	NULL
mizar	4211398	300	NULL
mizar	4528604	300	NULL
mizar	4536521	100	NULL
mizar	4536998	100	NULL
mizar	4558952	300	NULL
mizar	4613823	600	NULL
mizar	4614158	200	NULL
mizar	4623429	200	NULL
mizar	4656783	400	NULL
mizar	6040310	50	NULL
mizar	6055309	100	NULL
mizar	6058221	200	NULL
mizar	6075208	200	NULL
mizar	6103001	200	NULL
mordatre	4125253	300	NULL
mordatre	4211055	200	NULL
mordatre	4211063	200	NULL
mordatre	4211194	100	NULL
mordatre	4211388	300	NULL
mordatre	4211398	200	NULL
mordatre	4211413	200	NULL
mordatre	4269651	4	NULL
mordatre	4558952	100	NULL
mordatre	6062574	150	NULL
mth	4247145	400	NULL
mth	4269651	10	NULL
mth	4521947	50	NULL
mth	4521948	100	NULL
mth	4528604	300	NULL
mth	4570877	200	NULL
mth	4594292	100	NULL
mth	4656783	100	NULL
mth	6002843	100	NULL
mth	6002847	100	NULL
mth	6006524	50	NULL
mth	6014648	200	NULL
mth	6020157	50	NULL
mth	6023209	150	NULL
mth	6036424	100	NULL
mth	6047885	300	NULL
mth	6055509	200	NULL
mth	6074312	50	NULL
mth	6075208	200	NULL
mth	6075617	400	NULL
mth	6078605	200	NULL
Muede	4211413	2500	NULL
Muede	4529685	4000	NULL
Muede	6023209	100	NULL
Muede	6047501	1000	NULL
Muede	6058221	500	NULL
Myko	242328	100	NULL
Myko	300801	100	NULL
Myko	4114026	300	NULL
Myko	4210700	100	NULL
Myko	4210997	50	NULL
Myko	4211065	50	NULL
Myko	4211085	50	NULL
Myko	4211088	200	NULL
Myko	4211288	200	NULL
Myko	4211398	200	NULL
Myko	4211414	200	NULL
Myko	4249891	100	NULL
Myko	4255413	100	NULL
Myko	4255624	100	NULL
Myko	4264569	50	NULL
Myko	4521947	50	NULL
Myko	4521948	100	NULL
Myko	4570877	200	NULL
Myko	4614158	200	NULL
Myko	4616578	200	NULL
Myko	4616581	100	NULL
Myko	4656783	100	NULL
Myko	6000311	100	NULL
Myko	6002843	50	NULL
Myko	6002847	50	NULL
Myko	6003331	50	NULL
Myko	6006524	50	NULL
Myko	6009656	100	NULL
Myko	6021997	200	NULL
Myko	6023209	50	NULL
Myko	6036424	50	NULL
Myko	6040310	50	NULL
Myko	6046943	200	NULL
Myko	6055145	50	NULL
Myko	6055309	100	NULL
Myko	6058093	50	NULL
Myko	6058221	200	NULL
Myko	6058257	100	NULL
Myko	6073231	100	NULL
Myko	6074312	50	NULL
Myko	6075208	200	NULL
Myko	6075617	100	NULL
Myko	6078605	200	NULL
Myko	6103001	100	NULL
nextuz	4613823	100	NULL
nextuz	4620068	50	NULL
nextuz	6014648	500	NULL
nextuz	6023209	100	NULL
nextuz	6036424	500	NULL
nextuz	6044702	300	NULL
nextuz	6073231	100	NULL
Nikerl	242328	100	NULL
Nikerl	4211055	200	NULL
Nikerl	4211063	200	NULL
Nikerl	4211088	100	NULL
Nikerl	4211194	50	NULL
Nikerl	4211388	200	NULL
Nikerl	4211398	200	NULL
Nikerl	4211414	200	NULL
Nikerl	4269651	5	NULL
Nikerl	4504375	200	NULL
Nikerl	4515374	75	NULL
Nikerl	4528604	200	NULL
Nikerl	4529685	200	NULL
Nikerl	4558952	100	NULL
Nikerl	4613823	100	NULL
Nikerl	4616578	200	NULL
Nikerl	4656783	100	NULL
Nikerl	6000311	100	NULL
Nikerl	6040310	50	NULL
Nikerl	6046943	200	NULL
Nikerl	6055509	200	NULL
Nikerl	6058093	50	NULL
Nilsson.calle	242328	100	NULL
Nilsson.calle	4129872	100	NULL
Nilsson.calle	4210700	100	NULL
Nilsson.calle	4210997	50	NULL
Nilsson.calle	4211055	200	NULL
Nilsson.calle	4211063	200	NULL
Nilsson.calle	4211065	50	NULL
Nilsson.calle	4211085	200	NULL
Nilsson.calle	4211088	200	NULL
Nilsson.calle	4504375	200	NULL
Nilsson.calle	4540386	200	NULL
Nilsson.calle	4546705	200	NULL
Nilsson.calle	4613823	100	NULL
Nilsson.calle	4616845	100	NULL
Nilsson.calle	6000311	200	NULL
Nilsson.calle	6014648	200	NULL
Nilsson.calle	6023209	50	NULL
Nilsson.calle	6036424	200	NULL
Nilsson.calle	6040310	50	NULL
Nilsson.calle	6044702	300	NULL
Nilsson.calle	6047885	300	NULL
Nilsson.calle	606428	50	NULL
Nilsson.calle	6075208	200	NULL
Nybohovsbyggarna	4249891	500	NULL
Nybohovsbyggarna	4255413	200	NULL
Nybohovsbyggarna	4264569	500	NULL
nylund	242328	100	NULL
nylund	306901	200	NULL
nylund	4114026	300	NULL
nylund	4125253	300	NULL
nylund	4129872	100	NULL
nylund	4210700	100	NULL
nylund	4211088	450	NULL
nylund	4211398	200	NULL
nylund	4521947	100	NULL
nylund	4521948	200	NULL
nylund	4529685	200	NULL
nylund	4594292	50	NULL
nylund	4613823	100	NULL
nylund	4614158	200	NULL
nylund	4616578	200	NULL
nylund	4616581	200	NULL
nylund	4616845	100	NULL
nylund	6009656	100	NULL
nylund	6020157	50	NULL
nylund	6021997	200	NULL
nylund	6023209	100	NULL
nylund	6046943	200	NULL
nylund	6047501	200	NULL
nylund	6055509	200	NULL
nylund	6058221	500	NULL
nylund	6058257	400	NULL
nylund	606428	50	NULL
nylund	6075208	200	NULL
nylund	6078605	200	NULL
nättan	306901	200	NULL
nättan	4211055	300	NULL
nättan	4211063	450	NULL
nättan	4211088	400	NULL
nättan	4211388	700	NULL
nättan	4211398	1000	NULL
nättan	4247145	300	NULL
nättan	4249891	200	NULL
nättan	4255413	200	NULL
nättan	4269651	10	NULL
nättan	4529685	300	NULL
nättan	4558952	150	NULL
nättan	4616845	100	NULL
nättan	4656783	200	NULL
nättan	6000311	500	NULL
nättan	6021997	600	NULL
nättan	6040310	50	NULL
nättan	6047501	200	NULL
nättan	6055509	200	NULL
nättan	6058257	300	NULL
nättan	6103001	300	NULL
o0ger	242328	100	NULL
o0ger	306901	200	NULL
o0ger	4129872	100	NULL
o0ger	4210700	100	NULL
o0ger	4210997	50	NULL
o0ger	4211085	50	NULL
o0ger	4211088	100	NULL
o0ger	4211357	100	NULL
o0ger	4211388	200	NULL
o0ger	4515374	100	NULL
o0ger	4521947	100	NULL
o0ger	4521948	200	NULL
o0ger	4529685	200	NULL
o0ger	4540386	200	NULL
o0ger	4558952	100	NULL
o0ger	4613823	100	NULL
o0ger	4616578	200	NULL
o0ger	4616581	200	NULL
o0ger	4616845	100	NULL
o0ger	4623429	200	NULL
o0ger	4656783	200	NULL
o0ger	6000311	100	NULL
o0ger	6009656	100	NULL
o0ger	6021997	200	NULL
o0ger	6023209	100	NULL
o0ger	6036424	50	NULL
o0ger	6040310	100	NULL
o0ger	6047501	200	NULL
o0ger	6055309	100	NULL
o0ger	6055509	200	NULL
o0ger	6062574	100	NULL
o0ger	6073231	100	NULL
o0ger	6075208	200	NULL
o0ger	6075617	100	NULL
odidoma	4247145	100	NULL
odidoma	4269651	7	NULL
odidoma	4528604	700	NULL
odidoma	4570877	200	NULL
odidoma	4594292	50	NULL
odidoma	4614158	200	NULL
odidoma	4656783	200	NULL
odidoma	6002843	150	NULL
odidoma	6002847	150	NULL
odidoma	6006524	100	NULL
odidoma	6014648	200	NULL
odidoma	6020157	100	NULL
odidoma	6023209	50	NULL
odidoma	6040310	50	NULL
odidoma	6047885	300	NULL
odidoma	6055309	200	NULL
odidoma	6055509	200	NULL
odidoma	6062574	100	NULL
odidoma	6071229	200	NULL
odidoma	6075208	200	NULL
odidoma	6078605	200	NULL
odidoma	6084571	50	NULL
ozp	242328	100	NULL
ozp	306901	200	NULL
ozp	4211055	300	NULL
ozp	4211063	400	NULL
ozp	4211085	400	NULL
ozp	4211288	750	NULL
ozp	4211398	300	NULL
ozp	4249891	200	NULL
ozp	4255413	100	NULL
ozp	4264569	150	NULL
ozp	4521947	150	NULL
ozp	4528604	200	NULL
ozp	4536521	100	NULL
ozp	4536998	100	NULL
ozp	4558952	100	NULL
ozp	4570877	1000	NULL
ozp	4613823	100	NULL
ozp	4614158	200	NULL
ozp	4616578	200	NULL
ozp	4616581	200	NULL
ozp	4616845	100	NULL
ozp	4656783	100	NULL
ozp	6009656	100	NULL
ozp	6021997	200	NULL
ozp	6047885	300	NULL
ozp	6058221	600	NULL
ozp	6062574	250	NULL
ozp	6075208	200	NULL
ozp	6075617	100	NULL
pehter aka ibbe	4129872	100	NULL
pehter aka ibbe	4210997	300	NULL
pehter aka ibbe	4211055	400	NULL
pehter aka ibbe	4211063	600	NULL
pehter aka ibbe	4211065	50	NULL
pehter aka ibbe	4211085	100	NULL
pehter aka ibbe	4211194	300	NULL
pehter aka ibbe	4211288	600	NULL
pehter aka ibbe	4211388	100	NULL
pehter aka ibbe	4515374	50	NULL
pehter aka ibbe	4620068	50	NULL
pehter aka ibbe	4656783	100	NULL
pehter aka ibbe	6000311	100	NULL
pehter aka ibbe	6023209	200	NULL
pehter aka ibbe	6036424	100	NULL
pehter aka ibbe	6040310	50	NULL
pehter aka ibbe	6044702	500	NULL
pehter aka ibbe	6047501	200	NULL
pehter aka ibbe	6047885	300	NULL
pehter aka ibbe	6055309	150	NULL
pehter aka ibbe	6058257	100	NULL
pehter aka ibbe	6062574	100	NULL
pehter aka ibbe	6073231	200	NULL
pehter aka ibbe	6103001	100	NULL
Pekblom	300801	400	NULL
Pekblom	4129872	100	NULL
Pekblom	4210997	200	NULL
Pekblom	6023209	200	NULL
Pekblom	6036424	400	NULL
Pekblom	6044702	800	NULL
Pekblom	6047885	1000	NULL
Pekblom	6073231	200	NULL
Pekblom	6103001	300	NULL
Peter S	4125253	300	NULL
Peter S	4211055	400	NULL
Peter S	4211413	400	NULL
Peter S	4269651	8	NULL
Peter S	4521947	250	NULL
Peter S	4521948	150	NULL
Peter S	4529685	200	NULL
Peter S	4594292	100	NULL
Peter S	4616581	250	NULL
Peter S	4623429	200	NULL
Peter S	4656783	200	NULL
Peter S	6000311	300	NULL
Peter S	6002843	50	NULL
Peter S	6002847	50	NULL
Peter S	6009656	100	NULL
Peter S	6020157	150	NULL
Peter S	6023209	50	NULL
Peter S	6047501	200	NULL
Peter S	6055309	200	NULL
Peter S	6055509	350	NULL
Peter S	6075617	400	NULL
Peter S	6078605	300	NULL
Peter	4114026	300	NULL
Peter	4125253	350	NULL
Peter	4210997	100	NULL
Peter	4211055	600	NULL
Peter	4211065	100	NULL
Peter	4211357	300	NULL
Peter	4211388	100	NULL
Peter	4211398	300	NULL
Peter	4211413	250	NULL
Peter	4211414	250	NULL
Peter	4247145	300	NULL
Peter	4528604	400	NULL
Peter	4536521	450	NULL
Peter	4536998	450	NULL
Peter	4558952	100	NULL
Peter	4623429	200	NULL
Peter	6006524	200	NULL
Peter	6074312	100	NULL
Peter	6075208	200	NULL
Peter	6081975	100	NULL
Peter	6103001	500	NULL
Pixes	242328	100	NULL
Pixes	4129872	100	NULL
Pixes	4211413	1000	NULL
Pixes	4249891	300	NULL
Pixes	4255413	100	NULL
Pixes	4504375	200	NULL
Pixes	4521948	100	NULL
Pixes	4529685	400	NULL
Pixes	4613823	100	NULL
Pixes	4616581	300	NULL
Pixes	6046943	200	NULL
Pixes	6074312	50	NULL
Pixes	6075208	200	NULL
Pixes	6078605	200	NULL
qbert	242328	100	NULL
qbert	4129872	100	NULL
qbert	4210700	150	NULL
qbert	4210997	100	NULL
qbert	4211398	200	NULL
qbert	4269651	5	NULL
qbert	4558952	100	NULL
qbert	4613823	100	NULL
qbert	4616845	100	NULL
qbert	4620068	50	NULL
qbert	4640844	200	NULL
qbert	6014648	450	NULL
qbert	6023209	150	NULL
qbert	6036424	100	NULL
qbert	6040310	100	NULL
qbert	6044702	300	NULL
qbert	6055145	50	NULL
qbert	6062574	100	NULL
qbert	6071229	400	NULL
qbert	6073231	200	NULL
qbert	6075208	200	NULL
qbert	6081975	100	NULL
qbert	6103001	100	NULL
Ras74	242328	100	NULL
Ras74	4125253	300	NULL
Ras74	4210997	50	NULL
Ras74	4211055	200	NULL
Ras74	4211063	200	NULL
Ras74	4211065	100	NULL
Ras74	4211085	100	NULL
Ras74	4211088	100	NULL
Ras74	4211194	50	NULL
Ras74	4211288	200	NULL
Ras74	4211388	100	NULL
Ras74	4211398	200	NULL
Ras74	4211413	200	NULL
Ras74	4211414	200	NULL
Ras74	4247145	50	NULL
Ras74	4255624	100	NULL
Ras74	4504375	200	NULL
Ras74	4515374	50	NULL
Ras74	4519946	50	NULL
Ras74	4521947	50	NULL
Ras74	4521948	100	NULL
Ras74	4528604	200	NULL
Ras74	4546705	200	NULL
Ras74	4570877	200	NULL
Ras74	4613823	100	NULL
Ras74	4614158	200	NULL
Ras74	4616578	200	NULL
Ras74	4616581	100	NULL
Ras74	4616845	100	NULL
Ras74	4620068	50	NULL
Ras74	4623429	200	NULL
Ras74	4656783	100	NULL
Ras74	6000311	200	NULL
Ras74	6003331	50	NULL
Ras74	6006524	50	NULL
Ras74	6021997	200	NULL
Ras74	6024692	50	NULL
Ras74	6055309	50	NULL
Ras74	6055509	200	NULL
Ras74	6058221	200	NULL
Ras74	6058257	100	NULL
Ras74	6062574	100	NULL
Ras74	6071229	200	NULL
Ras74	6074312	50	NULL
Ras74	6075208	200	NULL
Ras74	6075617	100	NULL
Ras74	6078605	200	NULL
Ras74	6081975	100	NULL
Ras74	6103001	100	NULL
record	242328	100	NULL
record	4114026	300	NULL
record	4125253	300	NULL
record	4210700	100	NULL
record	4211055	800	NULL
record	4211085	200	NULL
record	4211414	500	NULL
record	4519946	50	NULL
record	4570877	200	NULL
record	4613823	100	NULL
record	4623429	300	NULL
record	6000311	350	NULL
record	6040310	50	NULL
record	6055145	50	NULL
record	6055509	200	NULL
record	6058221	450	NULL
record	6062574	100	NULL
record	606428	50	NULL
record	6071229	200	NULL
record	6074312	200	NULL
record	6075208	200	NULL
record	6075617	550	NULL
record	6078605	200	NULL
record	6103001	300	NULL
robban	242328	300	NULL
robban	4114026	300	NULL
robban	4125253	300	NULL
robban	4211288	750	NULL
robban	4211413	200	NULL
robban	4211414	400	NULL
robban	4504375	500	NULL
robban	4518653	50	NULL
robban	4528604	300	NULL
robban	4570877	300	NULL
robban	4613823	400	NULL
robban	4614158	600	NULL
robban	4616845	100	NULL
robban	4623429	400	NULL
robban	4640844	200	NULL
robban	6058221	500	NULL
robban	6062574	300	NULL
robban	6075208	300	NULL
robban	6075617	500	NULL
robban	6078605	300	NULL
robban	6081975	100	NULL
robban	6084571	100	NULL
robban	6103001	600	NULL
robinnilsson403	242328	200	NULL
robinnilsson403	4121969	200	NULL
robinnilsson403	4129872	200	NULL
robinnilsson403	4211055	200	NULL
robinnilsson403	4211063	300	NULL
robinnilsson403	4211085	200	NULL
robinnilsson403	4211088	600	NULL
robinnilsson403	4211194	200	NULL
robinnilsson403	4211288	400	NULL
robinnilsson403	4211388	300	NULL
robinnilsson403	4211398	300	NULL
robinnilsson403	4211413	200	NULL
robinnilsson403	4255624	100	NULL
robinnilsson403	4504375	400	NULL
robinnilsson403	4515374	200	NULL
robinnilsson403	4529685	500	NULL
robinnilsson403	4540386	200	NULL
robinnilsson403	4546705	400	NULL
robinnilsson403	4613823	200	NULL
robinnilsson403	4623429	200	NULL
robinnilsson403	4656783	300	NULL
robinnilsson403	6000311	500	NULL
robinnilsson403	6003331	100	NULL
robinnilsson403	6040310	50	NULL
robinnilsson403	6047501	500	NULL
robinnilsson403	6055309	100	NULL
robinnilsson403	6058221	200	NULL
rogerbrickjet	4247145	200	NULL
rogerbrickjet	4269651	10	NULL
rogerbrickjet	4518653	50	NULL
rogerbrickjet	4540386	200	NULL
rogerbrickjet	4640844	200	NULL
rogerbrickjet	6002843	50	NULL
rogerbrickjet	6002847	50	NULL
rogerbrickjet	6009656	100	NULL
rogerbrickjet	6023209	50	NULL
rogerbrickjet	6047501	200	NULL
rogerbrickjet	6071229	200	NULL
rogerbrickjet	6075208	200	NULL
rogerbrickjet	6078605	200	NULL
rogerbrickjet	6081975	100	NULL
roylex	4210700	300	NULL
roylex	4540386	200	NULL
roylex	6000311	500	NULL
roylex	6014648	800	NULL
roylex	6036424	500	NULL
roylex	6073231	200	NULL
sagoslott	242328	100	NULL
sagoslott	300801	100	NULL
sagoslott	306901	200	NULL
sagoslott	4129872	300	NULL
sagoslott	4211194	100	NULL
sagoslott	4211288	200	NULL
sagoslott	4521947	100	NULL
sagoslott	4521948	100	NULL
sagoslott	4570877	200	NULL
sagoslott	4613823	100	NULL
sagoslott	4614158	200	NULL
sagoslott	4616578	200	NULL
sagoslott	4616581	100	NULL
sagoslott	4656783	500	NULL
sagoslott	6021997	200	NULL
sagoslott	6023209	100	NULL
sagoslott	6047501	200	NULL
sagoslott	6055309	500	NULL
sagoslott	606428	50	NULL
sagoslott	6075617	200	NULL
sandpeople	242328	100	NULL
sandpeople	4114026	300	NULL
sandpeople	4125253	300	NULL
sandpeople	4211055	200	NULL
sandpeople	4211088	100	NULL
sandpeople	4211194	50	NULL
sandpeople	4211288	200	NULL
sandpeople	4211388	100	NULL
sandpeople	4247145	100	NULL
sandpeople	4521947	100	NULL
sandpeople	4521948	100	NULL
sandpeople	4528604	200	NULL
sandpeople	4536521	50	NULL
sandpeople	4570877	200	NULL
sandpeople	4594292	50	NULL
sandpeople	4614158	200	NULL
sandpeople	4616581	100	NULL
sandpeople	4656783	100	NULL
sandpeople	6006524	50	NULL
sandpeople	6009656	100	NULL
sandpeople	6021997	200	NULL
sandpeople	6055309	100	NULL
sandpeople	6058257	100	NULL
sandpeople	6062574	100	NULL
sandpeople	6074312	50	NULL
sandpeople	6075617	100	NULL
sandpeople	6084571	50	NULL
sandpeople	6103001	100	NULL
selander	242328	100	NULL
selander	4210997	500	NULL
selander	4211194	700	NULL
selander	4211288	1400	NULL
selander	4249891	300	NULL
selander	4594292	50	NULL
selander	6103001	600	NULL
shiftaltcmd	242328	250	NULL
shiftaltcmd	4211063	250	NULL
shiftaltcmd	4211088	200	NULL
shiftaltcmd	4211388	300	NULL
shiftaltcmd	4249891	100	NULL
shiftaltcmd	4255413	100	NULL
shiftaltcmd	4255624	100	NULL
shiftaltcmd	4264569	100	NULL
shiftaltcmd	4504375	200	NULL
shiftaltcmd	4515374	100	NULL
shiftaltcmd	4519946	50	NULL
shiftaltcmd	4521947	100	NULL
shiftaltcmd	4521948	100	NULL
shiftaltcmd	4529685	500	NULL
shiftaltcmd	4536521	50	NULL
shiftaltcmd	4536998	50	NULL
shiftaltcmd	4570877	200	NULL
shiftaltcmd	4613823	200	NULL
shiftaltcmd	4616581	100	NULL
shiftaltcmd	4656783	200	NULL
shiftaltcmd	6000311	100	NULL
shiftaltcmd	6003331	50	NULL
shiftaltcmd	6014648	200	NULL
shiftaltcmd	6023209	100	NULL
shiftaltcmd	6024692	100	NULL
shiftaltcmd	6036424	100	NULL
shiftaltcmd	6040310	50	NULL
shiftaltcmd	6046943	200	NULL
shiftaltcmd	6055309	200	NULL
shiftaltcmd	6055509	200	NULL
shiftaltcmd	6058093	50	NULL
shiftaltcmd	6058221	200	NULL
shiftaltcmd	6075617	100	NULL
shiftaltcmd	6103001	100	NULL
simme	306901	400	NULL
simme	4125253	1550	NULL
simme	4211194	100	NULL
simme	4211288	500	NULL
simme	4211413	6500	NULL
simme	4211414	200	NULL
simme	4529685	200	NULL
simme	4623429	200	NULL
simme	4656783	100	NULL
simme	6047501	200	NULL
simme	6062574	100	NULL
sirre	300801	250	NULL
sirre	306901	300	NULL
sirre	4121969	100	NULL
sirre	4125253	300	NULL
sirre	4129872	100	NULL
sirre	4211055	200	NULL
sirre	4211088	200	NULL
sirre	4211194	100	NULL
sirre	4211288	200	NULL
sirre	4211414	200	NULL
sirre	4255624	100	NULL
sirre	4504375	200	NULL
sirre	4515374	100	NULL
sirre	4521947	50	NULL
sirre	4529685	200	NULL
sirre	4536521	200	NULL
sirre	4536998	100	NULL
sirre	4540386	200	NULL
sirre	4546705	200	NULL
sirre	4558952	200	NULL
sirre	4614158	200	NULL
sirre	4616578	200	NULL
sirre	4656783	200	NULL
sirre	6003331	50	NULL
sirre	6014648	200	NULL
sirre	6021997	200	NULL
sirre	6023209	100	NULL
sirre	6024692	50	NULL
sirre	6036424	50	NULL
sirre	6047501	200	NULL
sirre	6058093	50	NULL
sirre	606428	50	NULL
sirre	6071229	200	NULL
sirre	6075208	200	NULL
sirre	6075617	200	NULL
sirre	6081975	100	NULL
Skafte	242328	300	NULL
Skafte	300801	400	NULL
Skafte	306901	200	NULL
Skafte	4129872	200	NULL
Skafte	4211055	200	NULL
Skafte	4211088	200	NULL
Skafte	4211194	100	NULL
Skafte	4211388	400	NULL
Skafte	4211398	400	NULL
Skafte	4211413	400	NULL
Skafte	4211414	200	NULL
Skafte	4269651	8	NULL
Skafte	4528604	200	NULL
Skafte	4613823	450	NULL
Skafte	6000311	300	NULL
Skafte	6047501	300	NULL
Skafte	6055509	250	NULL
Skafte	6058093	250	NULL
Skafte	6058257	200	NULL
Skafte	6075208	200	NULL
Skafte	6078605	200	NULL
Skitkid	242328	100	NULL
Skitkid	4210997	200	NULL
Skitkid	4211063	200	NULL
Skitkid	4211065	200	NULL
Skitkid	4211088	200	NULL
Skitkid	4247145	100	NULL
Skitkid	4255624	100	NULL
Skitkid	4269651	12	NULL
Skitkid	4504375	200	NULL
Skitkid	4528604	400	NULL
Skitkid	4529685	200	NULL
Skitkid	4570877	200	NULL
Skitkid	4594292	50	NULL
Skitkid	4613823	100	NULL
Skitkid	4623429	200	NULL
Skitkid	4656783	200	NULL
Skitkid	6000311	200	NULL
Skitkid	6002843	100	NULL
Skitkid	6002847	100	NULL
Skitkid	6003331	50	NULL
Skitkid	6006524	50	NULL
Skitkid	6055309	100	NULL
Skitkid	6055509	200	NULL
Skitkid	6058221	400	NULL
Skitkid	6078605	200	NULL
sockerbit	300801	50	NULL
sockerbit	306901	200	NULL
sockerbit	4211194	100	NULL
sockerbit	4211357	100	NULL
sockerbit	4211413	200	NULL
sockerbit	4247145	50	NULL
sockerbit	4249891	100	NULL
sockerbit	4255413	100	NULL
sockerbit	4264569	150	NULL
sockerbit	4504375	200	NULL
sockerbit	4515374	100	NULL
sockerbit	4518653	50	NULL
sockerbit	4521947	200	NULL
sockerbit	4521948	100	NULL
sockerbit	4536521	100	NULL
sockerbit	4536998	100	NULL
sockerbit	4546705	300	NULL
sockerbit	4570877	200	NULL
sockerbit	4594292	50	NULL
sockerbit	4616578	200	NULL
sockerbit	4616581	100	NULL
sockerbit	4616845	100	NULL
sockerbit	4623429	200	NULL
sockerbit	4656783	100	NULL
sockerbit	6000311	100	NULL
sockerbit	6002843	50	NULL
sockerbit	6002847	50	NULL
sockerbit	6006524	50	NULL
sockerbit	6009656	100	NULL
sockerbit	6023209	50	NULL
sockerbit	6055309	100	NULL
sockerbit	6055509	200	NULL
sockerbit	6058257	100	NULL
sockerbit	6062574	100	NULL
sockerbit	606428	50	NULL
sockerbit	6071229	200	NULL
sockerbit	6074312	50	NULL
sockerbit	6075208	200	NULL
sockerbit	6075617	300	NULL
sockerbit	6078605	200	NULL
sockerbit	6081975	100	NULL
sockerbit	6103001	100	NULL
softilog	242328	300	NULL
softilog	306901	200	NULL
softilog	4129872	300	NULL
softilog	4211055	200	NULL
softilog	4211063	800	NULL
softilog	4211065	600	NULL
softilog	4211194	500	NULL
softilog	4211288	1000	NULL
softilog	4211398	400	NULL
softilog	4211413	200	NULL
softilog	4211414	200	NULL
softilog	4536521	50	NULL
softilog	4536998	50	NULL
softilog	4594292	50	NULL
softilog	4613823	400	NULL
softilog	4616845	100	NULL
softilog	4623429	200	NULL
softilog	6023209	50	NULL
softilog	6047501	200	NULL
softilog	6055509	200	NULL
softilog	6058221	400	NULL
softilog	6062574	100	NULL
softilog	606428	50	NULL
softilog	6078605	200	NULL
softilog	6084571	100	NULL
Sollan	300801	50	NULL
Sollan	306901	500	NULL
Sollan	4114026	300	NULL
Sollan	4125253	300	NULL
Sollan	4129872	100	NULL
Sollan	4210997	50	NULL
Sollan	4211055	200	NULL
Sollan	4211063	200	NULL
Sollan	4211088	100	NULL
Sollan	4211288	200	NULL
Sollan	4211413	200	NULL
Sollan	4211414	200	NULL
Sollan	4249891	450	NULL
Sollan	4255413	300	NULL
Sollan	4264569	200	NULL
Sollan	4504375	200	NULL
Sollan	4518653	50	NULL
Sollan	4521947	100	NULL
Sollan	4521948	200	NULL
Sollan	4536521	50	NULL
Sollan	4536998	50	NULL
Sollan	4540386	200	NULL
Sollan	4558952	100	NULL
Sollan	4614158	200	NULL
Sollan	4616578	200	NULL
Sollan	4616581	200	NULL
Sollan	4656783	200	NULL
Sollan	6000311	200	NULL
Sollan	6003331	100	NULL
Sollan	6009656	100	NULL
Sollan	6021997	200	NULL
Sollan	6040310	50	NULL
Sollan	6055309	50	NULL
Sollan	6075208	200	NULL
Sollan	6075617	200	NULL
Sollan	6081975	100	NULL
Sollan	6084571	50	NULL
Sollan	6103001	200	NULL
sollemannen	242328	100	NULL
sollemannen	306901	200	NULL
sollemannen	4210997	200	NULL
sollemannen	4211055	600	NULL
sollemannen	4211063	200	NULL
sollemannen	4211065	100	NULL
sollemannen	4211288	200	NULL
sollemannen	4211398	200	NULL
sollemannen	4211413	1000	NULL
sollemannen	4211414	200	NULL
sollemannen	4269651	15	NULL
sollemannen	4521947	200	NULL
sollemannen	4521948	100	NULL
sollemannen	4536521	100	NULL
sollemannen	4536998	100	NULL
sollemannen	4558952	100	NULL
sollemannen	4570877	200	NULL
sollemannen	4613823	100	NULL
sollemannen	4616581	200	NULL
sollemannen	4656783	200	NULL
sollemannen	6000311	200	NULL
sollemannen	6009656	100	NULL
sollemannen	6021997	200	NULL
sollemannen	6055309	200	NULL
sollemannen	6058221	200	NULL
sollemannen	6071229	200	NULL
sollemannen	6075617	200	NULL
sollemannen	6103001	200	NULL
Spendabel	242328	100	NULL
Spendabel	306901	200	NULL
Spendabel	4125253	300	NULL
Spendabel	4129872	100	NULL
Spendabel	4211194	900	NULL
Spendabel	4211288	300	NULL
Spendabel	4515374	400	NULL
Spendabel	4519946	300	NULL
Spendabel	4536521	50	NULL
Spendabel	4536998	50	NULL
Spendabel	4558952	100	NULL
Spendabel	4570877	200	NULL
Spendabel	4613823	100	NULL
Spendabel	4614158	200	NULL
Spendabel	4616578	200	NULL
Spendabel	4623429	200	NULL
Spendabel	4656783	200	NULL
Spendabel	6000311	150	NULL
Spendabel	6021997	200	NULL
Spendabel	6047501	1000	NULL
Spendabel	6055145	50	NULL
Spendabel	6055509	200	NULL
Spendabel	6058221	500	NULL
Spendabel	6058257	100	NULL
Spendabel	6062574	200	NULL
Spendabel	606428	50	NULL
Spendabel	6075208	200	NULL
Spendabel	6084571	50	NULL
stej123	242328	200	NULL
stej123	4121969	100	NULL
stej123	4129872	100	NULL
stej123	4211398	400	NULL
stej123	4255624	100	NULL
stej123	4504375	250	NULL
stej123	4521947	200	NULL
stej123	4521948	100	NULL
stej123	4546705	300	NULL
stej123	4558952	100	NULL
stej123	4570877	300	NULL
stej123	4594292	50	NULL
stej123	4613823	400	NULL
